0	-2.274414e+00	0	2.274414e+00
7.820778e-01	-9.352713e-01	2.192383e-01	-5.339482e+00
-1.491547e-02	-4.905014e-01	4.905014e-01	1.491547e-02
5.339482e+00	-2.192383e-01	9.352713e-01	-7.820778e-01
1.490357e-01	-1.726136e+00	6.416392e-02	3.388564e+00
1.261466e+00	-7.793604e-01	2.832654e-01	-2.476314e+00
6.937861e-01	-4.167155e-01	5.937028e-01	2.248541e+00
9.931276e+01	-1.486383e-01	1.098712e+00	-5.077652e-01
3.158221e-01	-1.357467e+00	1.110024e-01	6.786668e+00
3.114243e+00	-6.750676e-01	3.445645e-01	-1.378886e+00
1.377758e+00	-3.435970e-01	6.771847e-01	-3.116200e+00
-6.787372e+00	-1.121589e-01	1.357672e+00	-3.141670e-01
5.031180e-01	-1.101736e+00	1.582522e-01	-9.931470e+01
-2.268053e+00	-5.756001e-01	4.152677e-01	-6.909283e-01
2.452713e+00	-2.744481e-01	8.030481e-01	-1.270370e+00
-3.386227e+00	-5.431248e-02	1.702731e+00	-1.378191e-01
3.691077e-02	-2.100652e+00	1.231456e-02	2.478890e+00
8.706541e-01	-9.014709e-01	2.357696e-01	-4.187804e+00
1.936898e-01	-4.732582e-01	5.131841e-01	2.740004e-01
7.127681e+00	-2.053731e-01	9.759259e-01	-7.023222e-01
1.949731e-01	-1.608067e+00	6.480883e-02	3.864635e+00
1.479019e+00	-7.636754e-01	2.947998e-01	-2.112768e+00
8.551393e-01	-3.982958e-01	5.922975e-01	5.657917e+00
-3.264562e+01	-1.515815e-01	1.172847e+00	-4.601018e-01
3.603104e-01	-1.288678e+00	1.202794e-01	9.157758e+00
5.475248e+00	-6.485659e-01	3.603738e-01	-1.189153e+00
1.589317e+00	-3.305523e-01	7.046445e-01	-2.246626e+00
-5.403444e+00	-9.415733e-02	1.433515e+00	-2.695351e-01
5.668335e-01	-1.065534e+00	1.754779e-01	-1.924450e+01
-1.178464e+00	-5.542090e-01	4.354781e-01	-5.387840e-01
2.895333e+00	-2.596174e-01	8.277928e-01	-1.107662e+00
-3.021984e+00	-4.144882e-02	1.821793e+00	-1.100777e-01
7.351351e-02	-1.951146e+00	2.645636e-02	2.726743e+00
9.805305e-01	-8.543730e-01	2.460784e-01	-3.456402e+00
3.705227e-01	-4.515502e-01	5.334700e-01	6.260802e-01
1.049545e+01	-1.879630e-01	1.019099e+00	-6.382210e-01
2.177641e-01	-1.518059e+00	8.982188e-02	4.504236e+00
1.775936e+00	-7.401965e-01	3.109310e-01	-1.828726e+00
1.019932e+00	-3.754572e-01	6.209590e-01	-4.572832e+01
-1.422357e+01	-1.371436e-01	1.234775e+00	-4.067851e-01
4.048833e-01	-1.225045e+00	1.324251e-01	1.421922e+01
4.572360e+01	-6.315760e-01	3.821382e-01	-1.011350e+00
1.838426e+00	-3.133313e-01	7.358794e-01	-1.778347e+00
-4.503197e+00	-8.227427e-02	1.512278e+00	-2.198341e-01
6.343492e-01	-1.018622e+00	1.854405e-01	-1.049471e+01
-6.310043e-01	-5.376656e-01	4.483763e-01	-3.740727e-01
3.455527e+00	-2.437518e-01	8.605245e-01	-9.788833e-01
-2.722056e+00	-2.605590e-02	1.957334e+00	-7.301935e-02
1.090529e-01	-1.821480e+00	4.331756e-02	3.018070e+00
1.105608e+00	-8.250884e-01	2.659200e-01	-2.898348e+00
5.355350e-01	-4.308817e-01	5.529074e-01	1.181604e+00
1.924522e+01	-1.763500e-01	1.065182e+00	-5.706962e-01
2.723076e-01	-1.431058e+00	9.557954e-02	5.412366e+00
2.240328e+00	-7.046880e-01	3.287058e-01	-1.590108e+00
1.189464e+00	-3.635417e-01	6.469271e-01	-5.475295e+00
-9.161350e+00	-1.229101e-01	1.292511e+00	-3.599726e-01
4.595009e-01	-1.163326e+00	1.462096e-01	3.264338e+01
-5.652173e+00	-5.989874e-01	3.961521e-01	-8.545953e-01
2.117255e+00	-2.975142e-01	7.629202e-01	-1.481359e+00
-3.866128e+00	-6.451349e-02	1.603736e+00	-1.868834e-01
7.011190e-01	-9.740651e-01	2.025247e-01	-7.129902e+00
-2.685140e-01	-5.094447e-01	4.684932e-01	-1.900637e-01
4.190281e+00	-2.350679e-01	8.976868e-01	-8.719333e-01
-2.477657e+00	-1.406618e-02	2.100917e+00	-3.844716e-02
7.625341e-02	-2.507586e+00	1.528716e-01	2.310287e+00
6.065960e-01	-8.059718e-01	8.451910e-02	-5.125507e+00
-2.046647e-02	-5.409887e-01	5.096532e-01	1.738399e-01
5.646155e+00	-1.925558e-01	9.631286e-01	-7.487148e-01
8.355809e-02	-1.132606e+00	-2.352226e-01	3.590559e+00
1.589339e+00	-1.370009e+00	6.795171e-02	-1.809809e+00
8.954616e-01	-4.886313e-01	-3.377999e-01	2.981856e+00
-4.783846e+03	-9.206857e-01	2.192234e+00	-6.421737e-01
4.620548e-01	-1.206610e+00	2.394363e-01	7.251901e+00
3.624676e+00	-7.210716e-01	1.362144e-01	-1.413416e+00
1.393623e+00	-2.274131e-01	8.144884e-01	-2.836700e+00
-6.405161e+00	-2.596142e-01	1.251353e+00	-5.852834e-01
3.620478e-01	-1.045413e+00	1.901992e-01	-4.882939e+01
-1.741897e+00	-2.716365e-01	3.808286e-01	-5.595523e-01
2.477018e+00	-3.790960e-01	8.734103e-01	-1.019642e+00
-3.368388e+00	-1.305761e-01	1.900676e+00	-1.305179e-01
7.455756e-02	-2.078153e+00	-3.784937e-02	2.622288e+00
9.038407e-01	-5.801739e-01	3.678311e-01	-4.299823e+00
2.841113e-01	-4.430761e-01	5.552866e-01	1.507938e-01
7.685383e+00	-8.653783e-02	9.308862e-01	-6.508631e-01
2.970687e-01	-1.628592e+00	-3.358929e-02	3.968061e+00
1.586359e+00	-6.195517e-01	2.160856e-01	-2.075920e+00
8.854155e-01	-1.569431e-01	6.276838e-01	8.336122e+00
-2.464338e+01	6.149727e-03	1.265570e+00	-4.136018e-01
2.822698e-01	-1.305649e+00	-2.763149e-02	9.969734e+00
6.753589e+00	-7.132912e-01	4.748940e-01	-1.148653e+00
1.695626e+00	-5.094026e-01	7.183623e-01	-2.093432e+00
-4.964348e+00	-1.234774e-01	1.443289e+00	-3.324483e-01
6.988636e-01	-1.115051e+00	1.638863e-01	-1.614023e+01
-1.116940e+00	-4.726815e-01	4.449416e-01	-5.409821e-01
3.008711e+00	-1.953161e-01	7.720080e-01	-9.848761e-01
-2.929992e+00	1.922721e-02	1.634347e+00	1.584625e-01
1.538421e-01	-1.798359e+00	2.400329e-02	2.916032e+00
9.611912e-01	-1.038652e+00	2.451413e-01	-3.268533e+00
3.180774e-01	-4.936954e-01	6.604478e-01	6.924800e-01
1.177761e+01	3.234992e-03	1.148888e+00	-6.116649e-01
2.173235e-01	-1.623949e+00	2.233691e-01	4.662347e+00
1.962587e+00	-6.624954e-01	1.837328e-01	-1.725952e+00
1.040852e+00	-3.727804e-01	4.908764e-01	-1.528007e+01
-1.270342e+01	-3.041911e-01	1.216103e+00	-5.019161e-01
4.263534e-01	-1.224860e+00	1.305478e-01	1.672234e+01
-4.278914e+01	-4.387763e-01	4.013248e-01	-1.065827e+00
1.812861e+00	-3.178211e-01	5.704349e-01	-1.684797e+00
-4.288506e+00	-2.518553e-01	1.547613e+00	-2.174858e-01
6.563748e-01	-9.913473e-01	4.996918e-01	-9.212919e+00
-4.535213e-01	-4.051426e-01	2.727574e-01	-2.702011e-01
3.556327e+00	-2.653992e-01	8.922939e-01	-9.817546e-01
-2.579877e+00	-1.301173e-01	2.028376e+00	1.354067e-03
-4.104951e-02	-1.667043e+00	9.275345e-02	3.038464e+00
1.058897e+00	-6.339252e-01	2.415261e-01	-2.917153e+00
5.859593e-01	-3.992508e-01	5.670561e-01	1.527122e+00
2.421799e+01	-1.499438e-01	1.002485e+00	-5.578051e-01
3.806369e-01	-1.397568e+00	-8.887481e-02	5.880565e+00
2.549607e+00	-6.607716e-01	2.142861e-01	-1.437064e+00
1.229685e+00	-3.531574e-01	4.788675e-01	-4.463731e+00
-8.385391e+00	-1.893201e-01	1.250893e+00	-3.586344e-01
3.606322e-01	-1.288525e+00	2.912592e-01	4.872994e+01
-4.275475e+00	-7.417391e-01	3.943320e-01	-6.643814e-01
2.107637e+00	-4.174487e-01	6.582336e-01	-1.303069e+00
-3.768798e+00	-4.587747e-01	1.540246e+00	-2.073410e-01
9.248966e-01	-9.361503e-01	2.209195e-01	-6.647287e+00
-1.211877e-01	-5.732450e-01	4.394162e-01	-6.071990e-02
4.588175e+00	-2.849455e-01	1.077970e+00	-8.635105e-01
-2.455418e+00	-1.828913e-01	2.197043e+00	-1.353362e-01
1.785922e-02	-2.182824e+00	9.600401e-03	2.366801e+00
8.272162e-01	-9.114296e-01	2.231252e-01	-4.723708e+00
9.061074e-02	-4.757298e-01	5.000732e-01	1.353673e-01
6.117332e+00	-2.141941e-01	9.589414e-01	-7.448125e-01
1.775008e-01	-1.643828e+00	5.505256e-02	3.606071e+00
1.369029e+00	-7.865123e-01	2.810989e-01	-2.273753e+00
7.733033e-01	-3.992662e-01	5.729635e-01	3.343718e+00
-9.599958e+01	-1.690613e-01	1.158689e+00	-4.885473e-01
3.334235e-01	-1.317978e+00	1.194748e-01	7.791154e+00
3.933402e+00	-6.656047e-01	3.567515e-01	-1.279506e+00
1.475984e+00	-3.686977e-01	6.893379e-01	-2.592756e+00
-6.021919e+00	-9.735780e-02	1.389196e+00	-2.924161e-01
5.345968e-01	-1.092531e+00	1.700823e-01	-3.240825e+01
-1.607640e+00	-5.652723e-01	4.307851e-01	-6.081771e-01
2.660272e+00	-2.701330e-01	8.205988e-01	-1.188315e+00
-3.195179e+00	-5.110617e-02	1.751177e+00	-1.257542e-01
5.633333e-02	-2.020671e+00	1.490972e-02	2.590521e+00
9.198938e-01	-8.791680e-01	2.401063e-01	-3.803841e+00
2.877548e-01	-4.568825e-01	5.229719e-01	4.332227e-01
8.504642e+00	-1.971756e-01	1.001252e+00	-6.702081e-01
2.155889e-01	-1.562234e+00	6.791523e-02	4.157968e+00
1.613301e+00	-7.430473e-01	3.004305e-01	-1.970845e+00
9.388397e-01	-3.874967e-01	6.067648e-01	1.401578e+01
-1.975973e+01	-1.390508e-01	1.198127e+00	-4.321268e-01
3.815841e-01	-1.255980e+00	1.308963e-01	1.113036e+01
9.449302e+00	-6.310484e-01	3.702660e-01	-1.097163e+00
1.698992e+00	-3.191624e-01	7.186116e-01	-1.983124e+00
-4.912314e+00	-8.832901e-02	1.477949e+00	-2.484024e-01
5.948109e-01	-1.047930e+00	1.840926e-01	-1.361918e+01
-8.657407e-01	-5.495485e-01	4.509580e-01	-4.514064e-01
3.148344e+00	-2.542287e-01	8.442722e-01	-1.038202e+00
-2.868854e+00	-3.524082e-02	1.885657e+00	-8.534804e-02
9.440913e-02	-1.887143e+00	3.346941e-02	2.854731e+00
1.042977e+00	-8.410846e-01	2.630305e-01	-3.163519e+00
4.528503e-01	-4.452432e-01	5.413908e-01	8.658178e-01
1.361857e+01	-1.833505e-01	1.042439e+00	-6.022574e-01
2.467930e-01	-1.477769e+00	9.015248e-02	4.920164e+00
1.979843e+00	-7.227443e-01	3.262582e-01	-1.701508e+00
1.099164e+00	-3.749734e-01	6.394555e-01	-9.451609e+00
-1.112827e+01	-1.304514e-01	1.268325e+00	-3.855005e-01
4.295986e-01	-1.192363e+00	1.432921e-01	1.975575e+01
-1.402348e+01	-6.105049e-01	3.869146e-01	-9.345099e-01
1.974091e+00	-3.034723e-01	7.493725e-01	-1.603182e+00
-4.161670e+00	-7.026401e-02	1.556976e+00	-2.124546e-01
6.697908e-01	-9.908556e-01	1.938314e-01	-8.505408e+00
-4.326374e-01	-5.221226e-01	4.558362e-01	-2.924275e-01
3.804694e+00	-2.399859e-01	8.828276e-01	-9.233828e-01
-2.589814e+00	-2.189662e-02	2.022925e+00	-5.863311e-02
1.201688e-01	-1.765127e+00	5.733480e-02	3.191213e+00
1.184653e+00	-8.009988e-01	2.742803e-01	-2.670433e+00
6.120057e-01	-4.290983e-01	5.648397e-01	1.625324e+00
3.241140e+01	-1.753443e-01	1.085845e+00	-5.430241e-01
2.964731e-01	-1.396830e+00	1.050974e-01	6.026468e+00
2.591363e+00	-6.878802e-01	3.767652e-01	-1.486266e+00
1.279365e+00	-3.598877e-01	6.614859e-01	-3.942935e+00
-7.792864e+00	-1.205993e-01	1.337511e+00	-3.391106e-01
4.868275e-01	-1.120886e+00	1.522752e-01	9.598244e+01
-3.348250e+00	-5.875297e-01	4.043013e-01	-7.770415e-01
2.279413e+00	-2.870968e-01	7.803314e-01	-1.373684e+00
-3.616014e+00	-5.182577e-02	1.651389e+00	-1.618334e-01
7.353355e-01	-9.435312e-01	2.080270e-01	-6.113091e+00
-1.250989e-01	-4.967682e-01	4.805481e-01	-9.429195e-02
4.725749e+00	-2.312022e-01	9.194817e-01	-8.206290e-01
